"Inclui transações da Amazon Marketplace, Fulfillment by Amazon (FBA), e Amazon Webstore"
"Todas as quantias em BRL, a menos que especificado"
"Definições:"
"date/hora: data/hora da transação publicada"
"Imposto de vendas coletados: Inclui impostos sobre vendas coletados de compradores para vendas de produtos, envio e embalagem para presente."
"Tarifas de venda: Inclui tarifas de fechamento variável e tarifas de referência."
"Outras taxas de transação: Inclui cobranças retroativas de envio, retenção de envi, taxas por item e taxas de coleta de impostos de vendas."
"Outros: Inclui quantias de transação não relacionadas a pedidos. Para obter mais detalhes, consulte as colunas ""Tipo"" e ""Descrição"" para cada ID de pedido."
"Atenção: relatórios com data de início de 1º de janeiro de 2025 ou mais recentes são indexados pela data de publicação, incluem transações liberadas e diferidas e têm duas novas colunas. Pode ser necessário atualizar integrações ou mapeamentos de terceiros."
"data/hora","id de liquidação","tipo","id do pedido","sku","descrição","quantidade","mercado","tipo de conta","atendimento","cidade do pedido","estado do pedido","postal do pedido","vendas do produto","créditos de remessa","créditos de embalagem de presente","descontos promocionais","imposto de vendas coletados","tarifas de venda","taxas fba","taxas de outras transações","outro","total","Status da transação","Data de liberação da transação"
"14 de mar. de 2026 00:54:09 GMT-7","25975712601","Pedido","702-1785936-8985016","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Joinville","SC","89203","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","23 de mar. de 2026 04:31:39 GMT-7"
"14 de mar. de 2026 16:33:25 GMT-7","25975712601","Pedido","702-6302915-4387428","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Juiz de Fora","MG","36026","77,97","8,90","0","-8,90","0","-9,36","-5,00","0","0","63,61","Liberado","23 de mar. de 2026 08:02:19 GMT-7"
"14 de mar. de 2026 18:31:21 GMT-7","25975712601","Pedido","701-7193221-0834617","MFS-0023+P","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Preto)","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Curitiba","PR","82030","41,99","0","0","-6,30","0","-5,00","-5,00","0","0","25,69","Liberado","24 de mar. de 2026 00:50:07 GMT-7"
"14 de mar. de 2026 18:32:52 GMT-7","25925972521","Pedido","702-0905893-4303408","MFS-0023+R","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Rosa)","1","amazon.com.br","Elo","Amazon","Crato","CE","63113","34,99","0","0","0","0","-4,90","-5,00","0","0","25,09","Liberado","24 de mar. de 2026 03:15:21 GMT-7"
"14 de mar. de 2026 18:39:09 GMT-7","25975712601","Pedido","701-3048644-6206630","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","São Paulo","São Paulo","01403","76,97","8,90","0","-22,75","0","-7,57","-5,00","0","0","50,55","Liberado","22 de mar. de 2026 06:43:50 GMT-7"
"15 de mar. de 2026 01:08:30 GMT-7","25975712601","Pedido","701-0046533-6597054","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Uberlândia","MG","38402","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","23 de mar. de 2026 07:20:10 GMT-7"
"15 de mar. de 2026 03:35:05 GMT-7","25975712601","Pedido","702-1987482-0407400","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Olinda","PE","53080","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","25 de mar. de 2026 00:20:47 GMT-7"
"15 de mar. de 2026 04:11:36 GMT-7","25975411771","Pedido","701-7464306-4477831","MFS-0029","Adaptador Benjamin Tomada Articulado Bivolt Flexível com 1 Entrada USB-C 2 Entradas Padrão Portátil Conecta 4 Dispositivos Mundo F&s","1","amazon.com.br","Visa Crédito","Amazon","Rio de Janeiro","RJ","21221","31,32","0","0","0","0","-4,70","-5,00","0","0","21,62","Liberado","23 de mar. de 2026 07:57:26 GMT-7"
"15 de mar. de 2026 04:13:16 GMT-7","25975712601","Pedido","702-9258413-9468234","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Niterói","RJ","24220","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","24 de mar. de 2026 07:46:15 GMT-7"
"15 de mar. de 2026 08:37:42 GMT-7","25975712601","Pedido","702-9383743-9057035","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Fortaleza","CE","60015","77,97","8,90","0","-8,90","0","-9,36","-5,00","0","0","63,61","Liberado","25 de mar. de 2026 05:16:02 GMT-7"
"15 de mar. de 2026 08:58:20 GMT-7","25975712601","Pedido","702-3457174-7410619","MFS-0025+2","Kit 2 Adaptador de Tomada T Articulado Benjamin Bivolt Flexível Portátil com 2 Entradas Usb Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","São Paulo","SP","05346","53,97","0","0","-2,70","0","-7,69","-5,00","0","0","38,58","Liberado","23 de mar. de 2026 11:20:00 GMT-7"
"15 de mar. de 2026 10:34:17 GMT-7","25975712601","Pedido","701-1773174-7235454","MFS-0023+P","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Preto)","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Rio de Janeiro","RJ","22040","41,99","0","0","0","0","-5,88","-5,00","0","0","31,11","Liberado","24 de mar. de 2026 05:45:43 GMT-7"
"15 de mar. de 2026 12:37:13 GMT-7","26049083921","Pedido","701-3655164-8630641","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Visa Crédito","Amazon","Magé","RJ","25931","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","25 de mar. de 2026 06:16:54 GMT-7"
"15 de mar. de 2026 12:39:20 GMT-7","25975411771","Pedido","701-1017330-5544263","MFS-0030","Campainha Residencial Com Camera E Audio Video Voz E Visual Wi-fi Wirelles Sem Fio Com Visão Noturna À Prova D'água Via Celular","1","amazon.com.br","Visa Crédito","Amazon","Araraquara","SP","14804","65,99","0","0","0","0","-7,26","-5,00","0","0","53,73","Liberado","24 de mar. de 2026 03:59:30 GMT-7"
"15 de mar. de 2026 17:50:07 GMT-7","26049285971","Pedido","701-4547670-2445869","MFS-0023+P","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Preto)","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Cuiabá","MT","78074","41,99","0","0","-6,30","0","-5,00","-5,00","0","0","25,69","Liberado","25 de mar. de 2026 21:41:03 GMT-7"
"16 de mar. de 2026 06:50:15 GMT-7","26049285971","Pedido","701-4965922-4401025","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Rondon do Pará","PA","68638","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","30 de mar. de 2026 06:37:28 GMT-7"
"16 de mar. de 2026 09:38:43 GMT-7","26049285971","Pedido","702-0555541-3294655","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Rio de Janeiro","RJ","20231","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","25 de mar. de 2026 08:41:19 GMT-7"
"16 de mar. de 2026 10:43:24 GMT-7","25976346871","Pedido","702-7078040-4485035","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Boleto","Amazon","Belo Horizonte","MG","30315","77,97","0","0","0","0","-18,72","-5,00","0","0","54,25","Liberado","24 de mar. de 2026 06:51:12 GMT-7"
"16 de mar. de 2026 10:43:24 GMT-7","25976346871","Pedido","702-7078040-4485035","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Boleto","Amazon","Belo Horizonte","MG","30315","77,97","0","0","0","0","0","-5,00","0","0","72,97","Liberado","24 de mar. de 2026 06:51:12 GMT-7"
"16 de mar. de 2026 14:03:28 GMT-7","25975712601","Pedido","701-3654298-1805823","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","São Paulo","SP","04755","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","24 de mar. de 2026 15:51:48 GMT-7"
"16 de mar. de 2026 16:09:47 GMT-7","26048001651","Pedido","701-5603939-7621849","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Boleto","Amazon","Joinville","SC","89239","77,97","8,90","0","-8,90","0","-9,36","-5,00","0","0","63,61","Liberado","25 de mar. de 2026 08:09:02 GMT-7"
"16 de mar. de 2026 16:10:50 GMT-7","26048001651","Pedido","702-7099897-1208236","MFS-0030","Campainha Residencial Com Camera E Audio Video Voz E Visual Wi-fi Wirelles Sem Fio Com Visão Noturna À Prova D'água Via Celular","1","amazon.com.br","Boleto","Amazon","Farroupilha","RS","95170","65,99","0","0","0","0","-7,26","-5,00","0","0","53,73","Liberado","27 de mar. de 2026 11:32:54 GMT-7"
"16 de mar. de 2026 17:39:09 GMT-7","26049285971","Pedido","701-6197202-6941049","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Goiânia","GO","74810","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","25 de mar. de 2026 13:25:26 GMT-7"
"16 de mar. de 2026 19:42:44 GMT-7","25975411771","Pedido","701-6716463-3613037","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","2","amazon.com.br","Visa Crédito","Amazon","Campinas","São Paulo","13091","155,94","8,90","0","-8,90","0","-18,72","-10,00","0","0","127,22","Liberado","24 de mar. de 2026 08:51:20 GMT-7"
"16 de mar. de 2026 21:46:53 GMT-7","25975712601","Pedido","701-0503100-2423401","MFS-0012","Misturador Bebidas Mini Mixer Elétrico Portátil para Café Ovos Fuê 3 Velocidades Batedor Recarregável Premium Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Fortaleza","CE","60125","33,97","0","0","0","0","-4,08","-5,00","0","0","24,89","Liberado","25 de mar. de 2026 02:28:42 GMT-7"
"17 de mar. de 2026 04:24:14 GMT-7","26110251761","Pedido","701-6650401-5793830","MFS-0030","Campainha Residencial Com Camera E Audio Video Voz E Visual Wi-fi Wirelles Sem Fio Com Visão Noturna À Prova D'água Via Celular","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Sumé","PB","58540","65,99","0","0","-3,30","0","-6,90","-5,00","0","0","50,79","Liberado","6 de abr. de 2026 05:59:34 GMT-7"
"17 de mar. de 2026 06:40:47 GMT-7","26049083921","Pedido","701-8320187-6771459","MFS-0029","Adaptador Benjamin Tomada Articulado Bivolt Flexível com 1 Entrada USB-C 2 Entradas Padrão Portátil Conecta 4 Dispositivos Mundo F&s","1","amazon.com.br","Visa Crédito","Amazon","Jacundá","Pará","68590","31,32","0","0","0","0","-4,70","-5,00","0","0","21,62","Liberado","1 de abr. de 2026 00:06:06 GMT-7"
"17 de mar. de 2026 07:58:55 GMT-7","25925975161","Reembolso","701-7306951-5265863","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Boleto","Amazon","SAO PAULO","SP","03325","-77,97","0","0","0","0","7,49","0","0","0","-70,48","Liberado","17 de mar. de 2026 07:58:55 GMT-7"
"17 de mar. de 2026 08:54:36 GMT-7","26049083921","Pedido","701-0407298-1478665","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Visa Crédito","Amazon","São Paulo","SP","03062","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","25 de mar. de 2026 08:46:53 GMT-7"
"17 de mar. de 2026 10:32:59 GMT-7","26049285971","Pedido","702-3644412-8952257","MFS-0029","Adaptador Benjamin Tomada Articulado Bivolt Flexível com 1 Entrada USB-C 2 Entradas Padrão Portátil Conecta 4 Dispositivos Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Nova Lima","MG","34007","31,32","0","0","0","0","-4,70","-5,00","0","0","21,62","Liberado","25 de mar. de 2026 13:19:16 GMT-7"
"17 de mar. de 2026 11:22:23 GMT-7","26049285971","Pedido","702-3146818-6283405","MFS-0030","Campainha Residencial Com Camera E Audio Video Voz E Visual Wi-fi Wirelles Sem Fio Com Visão Noturna À Prova D'água Via Celular","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Salvador","Ba","41745","65,99","0","0","0","0","-7,26","-5,00","0","0","53,73","Liberado","30 de mar. de 2026 10:01:42 GMT-7"
"17 de mar. de 2026 11:55:23 GMT-7","25817161311","Pedido","701-1893272-4729055","MFS-0023+C","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Cinza)","1","amazon.com.br","Amex","Amazon","São Paulo","SP","01239","39,97","0","0","0","0","-5,60","-5,00","0","0","29,37","Liberado","24 de mar. de 2026 23:46:30 GMT-7"
"17 de mar. de 2026 14:03:15 GMT-7","25926492791","Taxa de Estoque FBA","","","Frete da transportadora parceira da Amazon de FBA","","Amazon.com.br","Crédito Mastercard e outros","","","","","0","0","0","0","0","0","0","0","0","0","Liberado","17 de mar. de 2026 14:03:15 GMT-7"
"17 de mar. de 2026 16:25:29 GMT-7","26049083921","Pedido","701-4619195-1801850","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Visa Crédito","Amazon","Olinda","PE","53020","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","26 de mar. de 2026 08:54:55 GMT-7"
"17 de mar. de 2026 17:07:24 GMT-7","26049285971","Pedido","702-6106613-4854626","MFS-0027","Kit com Tigelas Americano com Tampa Plástica Sortida Potes de Vidro 150 ml 12 Unidades Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Salvador","Ba","41200","78,99","0","0","0","0","-9,48","-5,00","0","0","64,51","Liberado","27 de mar. de 2026 06:43:29 GMT-7"
"17 de mar. de 2026 17:12:10 GMT-7","26049083921","Pedido","702-2026979-5387463","MFS-0012","Misturador Bebidas Mini Mixer Elétrico Portátil para Café Ovos Fuê 3 Velocidades Batedor Recarregável Premium Mundo F&s","1","amazon.com.br","Visa Crédito","Amazon","João Pessoa","PB","58030","33,97","0","0","-2,38","0","-3,79","-5,00","0","0","22,80","Liberado","26 de mar. de 2026 06:58:18 GMT-7"
"18 de mar. de 2026 06:40:30 GMT-7","26049285971","Pedido","702-1946325-1156223","MFS-0029","Adaptador Benjamin Tomada Articulado Bivolt Flexível com 1 Entrada USB-C 2 Entradas Padrão Portátil Conecta 4 Dispositivos Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","São Paulo","SP","05441","32,97","0","0","0","0","-4,95","-5,00","0","0","23,02","Liberado","26 de mar. de 2026 15:29:14 GMT-7"
"18 de mar. de 2026 07:33:14 GMT-7","26049083921","Pedido","701-0564071-9081003","MFS-0025","Adaptador Tomada Benjamin Articulado Bivolt Flexível com 2 Entradas Usb Portátil Conecta 4 Dispositivos Mundo F&s","1","amazon.com.br","Visa Crédito","Amazon","Caruaru","PE","55014","28,97","0","0","-0,73","0","-8,48","-5,00","0","0","14,76","Liberado","31 de mar. de 2026 02:03:54 GMT-7"
"18 de mar. de 2026 07:33:14 GMT-7","26049083921","Pedido","701-0564071-9081003","MFS-0025","Adaptador Tomada Benjamin Articulado Bivolt Flexível com 2 Entradas Usb Portátil Conecta 4 Dispositivos Mundo F&s","1","amazon.com.br","Visa Crédito","Amazon","Caruaru","PE","55014","28,97","0","0","-0,72","0","0","-5,00","0","0","23,25","Liberado","31 de mar. de 2026 02:03:54 GMT-7"
"18 de mar. de 2026 07:57:31 GMT-7","26048001651","Pedido","702-6453937-5407402","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Boleto","Amazon","Juazeiro do Norte","CE","63050","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","27 de mar. de 2026 00:08:53 GMT-7"
"18 de mar. de 2026 08:15:42 GMT-7","26049083921","Pedido","701-7293734-1475438","MFS-0023+P","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Preto)","1","amazon.com.br","Visa Crédito","Amazon","Aracaju","SE","49020","39,97","8,90","0","-12,90","0","-5,04","-5,00","0","0","25,93","Liberado","27 de mar. de 2026 08:22:31 GMT-7"
"18 de mar. de 2026 10:35:31 GMT-7","26048001651","Pedido","701-2665240-4670625","MFS-0023+R","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Rosa)","1","amazon.com.br","Boleto","Amazon","Mossoró","RN","59616","34,99","8,90","0","-8,90","0","-4,90","-5,00","0","0","25,09","Liberado","26 de mar. de 2026 22:32:29 GMT-7"
"18 de mar. de 2026 11:48:36 GMT-7","25926492791","Taxa de Estoque FBA","2603171FAZ","","Tarifa de devolução de inventário pela Amazon","","Amazon.com.br","Crédito Mastercard e outros","","","","","0","0","0","0","0","0","0","0","-2,11","-2,11","Liberado","18 de mar. de 2026 11:48:36 GMT-7"
"18 de mar. de 2026 11:53:02 GMT-7","25976000511","Pedido","701-8908485-0019404","MFS-0030","Campainha Residencial Com Camera E Audio Video Voz E Visual Wi-fi Wirelles Sem Fio Com Visão Noturna À Prova D'água Via Celular","1","amazon.com.br","Amex","Amazon","São Paulo","SP","01236","65,99","0","0","-3,30","0","-6,90","-5,00","0","0","50,79","Liberado","25 de mar. de 2026 23:09:15 GMT-7"
"18 de mar. de 2026 12:18:10 GMT-7","25926492791","Taxa de Estoque FBA","","","Frete da transportadora parceira da Amazon de FBA","","Amazon.com.br","Crédito Mastercard e outros","","","","","0","0","0","0","0","0","0","0","0","0","Liberado","18 de mar. de 2026 12:18:10 GMT-7"
"18 de mar. de 2026 12:21:43 GMT-7","26049285971","Pedido","702-2480530-1939419","MFS-0023+P","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Preto)","1","amazon.com.br","Crédito Mastercard e outros","Amazon","São Luís","MA","65067","39,97","8,90","0","-8,90","0","-5,60","-5,00","0","0","29,37","Liberado","27 de mar. de 2026 08:26:56 GMT-7"
"18 de mar. de 2026 12:37:52 GMT-7","26049083921","Pedido","701-9606730-9692218","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Visa Crédito","Amazon","Rio de Janeiro","RJ","21931","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","28 de mar. de 2026 01:58:34 GMT-7"
"18 de mar. de 2026 12:38:19 GMT-7","26049083921","Pedido","702-8631670-3305844","MFS-0022+P","Bomba Elétrica Usb Recarregável Compatível com Galão de Água 5 10 ou 20 Litros Mundo F&s","1","amazon.com.br","Visa Crédito","Amazon","Niterói","RJ","24210","35,97","0","0","0","0","-4,32","-5,00","0","0","26,65","Liberado","28 de mar. de 2026 04:20:13 GMT-7"
"18 de mar. de 2026 17:07:12 GMT-7","26049285971","Pedido","702-9037916-5055433","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Sao Paulo","SP","04349","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","26 de mar. de 2026 08:40:53 GMT-7"
"18 de mar. de 2026 18:30:24 GMT-7","26049285971","Pedido","701-0852269-3717812","MFS-0023+P","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Preto)","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Cuiabá","MT","78074","39,97","0","0","-4,00","0","-5,04","-5,00","0","0","25,93","Liberado","27 de mar. de 2026 08:31:50 GMT-7"
"18 de mar. de 2026 18:31:12 GMT-7","26049285971","Pedido","701-9987288-2387416","MFS-0023+R","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Rosa)","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Bagé","RS","96400","34,99","0","0","0","0","-4,90","-5,00","0","0","25,09","Liberado","26 de mar. de 2026 05:34:52 GMT-7"
"18 de mar. de 2026 22:35:52 GMT-7","26049285971","Pedido","701-0592239-4867465","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Brasília","DF","72035","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","26 de mar. de 2026 06:24:02 GMT-7"
"19 de mar. de 2026 01:02:30 GMT-7","26048001651","Pedido","701-5508230-2591459","MFS-0023+P","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Preto)","1","amazon.com.br","Boleto","Amazon","Jaraguá do Sul","SC","89260","39,97","0,94","0","-0,94","0","-5,60","-5,00","0","0","29,37","Liberado","27 de mar. de 2026 06:31:09 GMT-7"
"19 de mar. de 2026 04:58:41 GMT-7","26219047571","Pedido","702-2475247-7905005","MFS-0030","Campainha Residencial Com Camera E Audio Video Voz E Visual Wi-fi Wirelles Sem Fio Com Visão Noturna À Prova D'água Via Celular","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Curimatá","PI","64960","65,99","8,90","0","-8,90","0","-7,26","-5,00","0","0","53,73","Liberado","13 de abr. de 2026 07:47:17 GMT-7"
"19 de mar. de 2026 06:28:55 GMT-7","26110251761","Pedido","701-7455212-3130638","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Rio Grande","RS","96204","77,97","0,80","0","-0,80","0","-9,36","-5,00","0","0","63,61","Liberado","1 de abr. de 2026 23:58:37 GMT-7"
"19 de mar. de 2026 06:30:20 GMT-7","26048001651","Pedido","702-2357368-3127414","MFS-0027","Kit com Tigelas Americano com Tampa Plástica Sortida Potes de Vidro 150 ml 12 Unidades Mundo F&s","1","amazon.com.br","Boleto","Amazon","Garibaldi","RS","95720","78,99","8,90","0","-8,90","0","-9,48","-5,00","0","0","64,51","Liberado","31 de mar. de 2026 03:57:48 GMT-7"
"19 de mar. de 2026 08:41:45 GMT-7","26049285971","Pedido","701-6663693-7330650","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Manaus","AM","69059","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","28 de mar. de 2026 06:05:20 GMT-7"
"19 de mar. de 2026 11:50:37 GMT-7","26049285971","Pedido","702-5930554-8572245","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","São Paulo","SP","04123","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","27 de mar. de 2026 03:49:19 GMT-7"
"19 de mar. de 2026 11:56:10 GMT-7","26048001651","Pedido","701-2991767-0152208","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Boleto","Amazon","Florianópolis","SC","88095","77,97","8,90","0","-8,90","0","-9,36","-5,00","0","0","63,61","Liberado","28 de mar. de 2026 05:47:53 GMT-7"
"19 de mar. de 2026 11:56:21 GMT-7","26048001651","Pedido","702-1208177-0093003","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Boleto","Amazon","Campina Grande","PB","58417","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","31 de mar. de 2026 08:02:18 GMT-7"
"19 de mar. de 2026 14:16:01 GMT-7","26049083921","Pedido","702-8547887-8705049","MFS-0023+A","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Azul)","1","amazon.com.br","Visa Crédito","Amazon","Teresina","PI","64049","39,97","0","0","-2,00","0","-5,32","-5,00","0","0","27,65","Liberado","29 de mar. de 2026 02:15:49 GMT-7"
"19 de mar. de 2026 14:16:01 GMT-7","26049083921","Pedido","702-8547887-8705049","MFS-0023+C","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Cinza)","1","amazon.com.br","Visa Crédito","Amazon","Teresina","PI","64049","39,97","0","0","-2,00","0","-5,32","-5,00","0","0","27,65","Liberado","29 de mar. de 2026 02:15:49 GMT-7"
"19 de mar. de 2026 18:37:09 GMT-7","26049285971","Pedido","701-5084217-0851430","MFS-0023+C","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Cinza)","1","amazon.com.br","Crédito Mastercard e outros","Amazon","João Pessoa","PB","58038","39,97","0","0","0","0","-5,60","-5,00","0","0","29,37","Liberado","29 de mar. de 2026 05:59:17 GMT-7"
"20 de mar. de 2026 06:34:12 GMT-7","26049083921","Pedido","701-2782568-7861816","MFS-0023+A","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Azul)","1","amazon.com.br","Visa Crédito","Amazon","Osasco","SP","06030","39,97","0","0","0","0","-5,60","-5,00","0","0","29,37","Liberado","28 de mar. de 2026 15:47:59 GMT-7"
